,Fecha,Hora,Producto,Accion,Modulo,Usuario,Host
7893,24/05/2022,23:53:18,adskflex,OUT,87545ACD_2022_0F,UPM,upm00043
7894,24/05/2022,23:53:18,adskflex,IN,87545ACD_2022_0F,UPM,upm00043
7895,24/05/2022,23:53:18,adskflex,IN,64300ACD_F,UPM,upm00043
7896,24/05/2022,23:53:46,adskflex,OUT,64300ACD_F,UPM,upm00043
7897,24/05/2022,23:53:46,adskflex,OUT,87545ACD_2022_0F,UPM,upm00043
7898,24/05/2022,23:54:51,adskflex,IN,64300ACD_F,UPM,upm00355
7899,24/05/2022,23:54:51,adskflex,IN,87545ACD_2022_0F,UPM,upm00355
7900,24/05/2022,0:00:36,adskflex,IN,87545ACD_2022_0F,UPM,upm00043
7901,24/05/2022,0:00:36,adskflex,IN,64300ACD_F,UPM,upm00043
7902,24/05/2022,0:01:29,adskflex,OUT,64300ACD_F,UPM,upm00043
7903,24/05/2022,0:01:29,adskflex,OUT,87545ACD_2022_0F,UPM,upm00043
7904,24/05/2022,0:01:29,adskflex,IN,87545ACD_2022_0F,UPM,upm00043
7905,24/05/2022,0:01:29,adskflex,IN,64300ACD_F,UPM,upm00043
7906,24/05/2022,0:01:57,adskflex,IN,64801INVPROSA_F,UPM,upm00436
7907,24/05/2022,0:01:57,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00436
7908,24/05/2022,0:03:56,adskflex,OUT,64801INVPROSA_F,UPM,upm00430
7909,24/05/2022,0:03:56,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00430
7910,24/05/2022,0:04:20,adskflex,OUT,64801INVPROSA_F,UPM,upm00099
7911,24/05/2022,0:04:20,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00099
7912,24/05/2022,0:06:14,adskflex,OUT,64300ACD_F,UPM,upm00043
7913,24/05/2022,0:06:14,adskflex,OUT,87545ACD_2022_0F,UPM,upm00043
7914,24/05/2022,0:12:14,adskflex,IN,87545ACD_2022_0F,UPM,upm00043
7915,24/05/2022,0:12:14,adskflex,IN,64300ACD_F,UPM,upm00043
7916,24/05/2022,0:12:29,adskflex,OUT,64300ACD_F,UPM,upm00043
7917,24/05/2022,0:12:29,adskflex,OUT,87545ACD_2022_0F,UPM,upm00043
7918,24/05/2022,0:12:48,adskflex,IN,87545ACD_2022_0F,UPM,upm00043
7919,24/05/2022,0:12:48,adskflex,IN,64300ACD_F,UPM,upm00043
7920,24/05/2022,0:15:37,adskflex,OUT,64300ACD_F,UPM,upm00043
7921,24/05/2022,0:15:37,adskflex,OUT,87545ACD_2022_0F,UPM,upm00043
7922,24/05/2022,0:17:16,adskflex,OUT,64801INVPROSA_F,UPM,upm00077
7923,24/05/2022,0:17:16,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00077
7924,24/05/2022,0:19:25,adskflex,OUT,64801INVPROSA_F,UPM,upm00077
7925,24/05/2022,0:19:25,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00077
7926,24/05/2022,0:20:20,adskflex,IN,64900CIV3D_F,UPM,upm00002
7927,24/05/2022,0:20:20,adskflex,IN,87556CIV3D_2022_0F,UPM,upm00002
7928,24/05/2022,0:31:05,adskflex,IN,87545ACD_2022_0F,UPM,upm00043
7929,24/05/2022,0:31:05,adskflex,IN,64300ACD_F,UPM,upm00043
7930,24/05/2022,0:36:12,adskflex,IN,64801INVPROSA_F,UPM,upm00035
7931,24/05/2022,0:36:12,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00035
7932,24/05/2022,0:46:03,adskflex,IN,64801INVPROSA_F,UPM,upm00430
7933,24/05/2022,0:46:03,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00430
7934,24/05/2022,0:48:18,adskflex,OUT,64300ACD_F,UPM,upm00104
7935,24/05/2022,0:48:18,adskflex,OUT,87545ACD_2022_0F,UPM,upm00104
7936,24/05/2022,0:52:23,adskflex,IN,64801INVPROSA_F,UPM,upm00077
7937,24/05/2022,0:52:23,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00077
7938,24/05/2022,0:52:32,adskflex,IN,64801INVPROSA_F,UPM,upm00077
7939,24/05/2022,0:52:32,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00077
7940,24/05/2022,1:05:34,adskflex,OUT,64801INVPROSA_F,UPM,upm00037
7941,24/05/2022,1:05:34,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00037
7942,24/05/2022,1:05:45,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00037
7943,24/05/2022,1:05:45,adskflex,IN,64801INVPROSA_F,UPM,upm00037
7944,24/05/2022,1:10:21,adskflex,IN,64900CIV3D_F,UPM,upm00081
7945,24/05/2022,1:10:21,adskflex,IN,87556CIV3D_2022_0F,UPM,upm00081
7946,24/05/2022,2:18:27,adskflex,IN,64801INVPROSA_F,UPM,upm00077
7947,24/05/2022,2:18:27,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00077
7948,24/05/2022,2:36:31,adskflex,IN,64801INVPROSA_F,UPM,upm00099
7949,24/05/2022,2:36:31,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00099
7950,24/05/2022,2:44:27,adskflex,IN,64801INVPROSA_F,UPM,upm00028
7951,24/05/2022,2:44:27,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00028
7952,25/05/2022,3:02:26,adskflex,IN,64801INVPROSA_F,UPM,upm00077
7953,25/05/2022,3:02:26,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00077
7954,25/05/2022,3:27:01,adskflex,IN,64300ACD_F,UPM,upm00075
7955,25/05/2022,3:27:01,adskflex,IN,87545ACD_2022_0F,UPM,upm00075
7956,25/05/2022,3:42:45,adskflex,IN,64801INVPROSA_F,UPM,upm00037
7957,25/05/2022,3:42:45,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00037
7958,25/05/2022,3:45:36,adskflex,IN,64300ACD_F,UPM,upm00042
7959,25/05/2022,3:45:36,adskflex,IN,87545ACD_2022_0F,UPM,upm00042
7960,25/05/2022,3:56:03,adskflex,IN,64801INVPROSA_F,UPM,upm00430
7961,25/05/2022,3:56:03,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00430
7962,25/05/2022,3:56:06,adskflex,IN,64801INVPROSA_F,UPM,upm00430
7963,25/05/2022,3:56:06,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00430
7964,25/05/2022,5:20:55,adskflex,OUT,64801INVPROSA_F,UPM,upm00145
7965,25/05/2022,5:20:55,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00145
7966,25/05/2022,5:36:28,adskflex,IN,64300ACD_F,UPM,upm00104
7967,25/05/2022,5:36:28,adskflex,IN,87545ACD_2022_0F,UPM,upm00104
7968,25/05/2022,7:19:58,adskflex,OUT,64801INVPROSA_F,UPM,upm00145
7969,25/05/2022,7:19:58,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00145
7970,25/05/2022,7:26:29,adskflex,OUT,64801INVPROSA_F,UPM,upm00145
7971,25/05/2022,7:26:29,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00145
7972,25/05/2022,7:26:49,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00145
7973,25/05/2022,7:26:49,adskflex,IN,64801INVPROSA_F,UPM,upm00145
7974,25/05/2022,7:57:05,adskflex,IN,64801INVPROSA_F,UPM,upm00145
7975,25/05/2022,7:57:05,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00145
7976,25/05/2022,8:42:43,adskflex,OUT,64801INVPROSA_F,UPM,upm00198
7977,25/05/2022,8:42:43,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00198
7978,25/05/2022,9:49:33,adskflex,OUT,64801INVPROSA_F,UPM,upm00145
7979,25/05/2022,9:49:33,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00145
7980,25/05/2022,9:51:55,adskflex,OUT,64300ACD_F,UPM,upm00198
7981,25/05/2022,9:51:55,adskflex,OUT,87545ACD_2022_0F,UPM,upm00198
7982,25/05/2022,9:52:47,adskflex,OUT,64801INVPROSA_F,UPM,upm00240
7983,25/05/2022,9:52:47,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00240
7984,25/05/2022,10:13:38,adskflex,OUT,64801INVPROSA_F,UPM,upm00281
7985,25/05/2022,10:13:38,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00281
7986,25/05/2022,10:14:36,adskflex,OUT,64801INVPROSA_F,UPM,upm00281
7987,25/05/2022,10:14:36,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00281
7988,25/05/2022,10:27:39,adskflex,IN,64801INVPROSA_F,UPM,upm00145
7989,25/05/2022,10:27:39,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00145
7990,25/05/2022,10:31:32,adskflex,OUT,64300ACD_F,UPM,upm00287
7991,25/05/2022,10:31:32,adskflex,OUT,87545ACD_2022_0F,UPM,upm00287
7992,25/05/2022,10:31:32,adskflex,OUT,64900CIV3D_F,UPM,upm00287
7993,25/05/2022,10:31:32,adskflex,OUT,87556CIV3D_2022_0F,UPM,upm00287
7994,25/05/2022,10:31:35,adskflex,IN,87556CIV3D_2022_0F,UPM,upm00287
7995,25/05/2022,10:31:35,adskflex,IN,64900CIV3D_F,UPM,upm00287
7996,25/05/2022,10:37:16,adskflex,OUT,64801INVPROSA_F,UPM,upm00011
7997,25/05/2022,10:37:16,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00011
7998,25/05/2022,10:41:03,adskflex,OUT,64801INVPROSA_F,UPM,upm00031
7999,25/05/2022,10:41:03,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00031
8000,25/05/2022,10:42:03,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00031
8001,25/05/2022,10:42:03,adskflex,IN,64801INVPROSA_F,UPM,upm00031
8002,25/05/2022,10:42:50,adskflex,OUT,64900CIV3D_F,UPM,upm00291
8003,25/05/2022,10:42:50,adskflex,OUT,87556CIV3D_2022_0F,UPM,upm00291
8004,25/05/2022,10:43:41,adskflex,IN,87556CIV3D_2022_0F,UPM,upm00291
8005,25/05/2022,10:43:41,adskflex,IN,64900CIV3D_F,UPM,upm00291
8006,25/05/2022,10:44:25,adskflex,OUT,64300ACD_F,UPM,upm00291
8007,25/05/2022,10:44:25,adskflex,OUT,87545ACD_2022_0F,UPM,upm00291
8008,25/05/2022,10:44:57,adskflex,OUT,64801INVPROSA_F,UPM,upm00049
8009,25/05/2022,10:44:57,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00049
8010,25/05/2022,10:50:14,adskflex,OUT,64801INVPROSA_F,UPM,upm00051
8011,25/05/2022,10:50:14,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00051
8012,25/05/2022,10:52:06,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00011
8013,25/05/2022,10:52:06,adskflex,IN,64801INVPROSA_F,UPM,upm00011
8014,25/05/2022,10:52:16,adskflex,OUT,64801INVPROSA_F,UPM,upm00011
8015,25/05/2022,10:52:16,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00011
8016,25/05/2022,11:02:42,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00051
8017,25/05/2022,11:02:42,adskflex,IN,64801INVPROSA_F,UPM,upm00051
8018,25/05/2022,11:02:56,adskflex,OUT,64801INVPROSA_F,UPM,upm00051
8019,25/05/2022,11:02:56,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00051
8020,25/05/2022,11:14:46,adskflex,OUT,64801INVPROSA_F,UPM,upm00085
8021,25/05/2022,11:14:46,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00085
8022,25/05/2022,11:17:00,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00085
8023,25/05/2022,11:17:00,adskflex,IN,64801INVPROSA_F,UPM,upm00085
8024,25/05/2022,11:17:12,adskflex,OUT,64801INVPROSA_F,UPM,upm00085
8025,25/05/2022,11:17:12,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00085
8026,25/05/2022,11:17:29,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00085
8027,25/05/2022,11:17:29,adskflex,IN,64801INVPROSA_F,UPM,upm00085
8028,25/05/2022,11:17:41,adskflex,OUT,64801INVPROSA_F,UPM,upm00085
8029,25/05/2022,11:17:41,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00085
8030,25/05/2022,11:20:47,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00085
8031,25/05/2022,11:20:47,adskflex,IN,64801INVPROSA_F,UPM,upm00085
8032,25/05/2022,11:21:00,adskflex,OUT,64801INVPROSA_F,UPM,upm00085
8033,25/05/2022,11:21:00,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00085
8034,25/05/2022,11:31:54,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00049
8035,25/05/2022,11:31:54,adskflex,IN,64801INVPROSA_F,UPM,upm00049
8036,25/05/2022,11:32:06,adskflex,OUT,64801INVPROSA_F,UPM,upm00049
8037,25/05/2022,11:32:06,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00049
8038,25/05/2022,11:43:18,adskflex,OUT,64801INVPROSA_F,UPM,upm00103
8039,25/05/2022,11:43:18,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00103
8040,25/05/2022,11:47:08,adskflex,OUT,64801INVPROSA_F,UPM,upm00093
8041,25/05/2022,11:47:08,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00093
8042,25/05/2022,11:50:43,adskflex,IN,64801INVPROSA_F,UPM,upm00145
8043,25/05/2022,11:50:43,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00145
8044,25/05/2022,12:01:14,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00085
8045,25/05/2022,12:01:14,adskflex,IN,64801INVPROSA_F,UPM,upm00085
8046,25/05/2022,12:01:27,adskflex,OUT,64801INVPROSA_F,UPM,upm00085
8047,25/05/2022,12:01:27,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00085
8048,25/05/2022,12:02:09,adskflex,OUT,64801INVPROSA_F,UPM,upm00097
8049,25/05/2022,12:02:09,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00097
8050,25/05/2022,12:04:12,adskflex,OUT,64801INVPROSA_F,UPM,upm00109
8051,25/05/2022,12:04:12,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00109
8052,25/05/2022,12:05:06,adskflex,IN,64300ACD_F,UPM,upm00198
8053,25/05/2022,12:05:06,adskflex,IN,87545ACD_2022_0F,UPM,upm00198
8054,25/05/2022,12:11:19,adskflex,OUT,64801INVPROSA_F,UPM,upm00011
8055,25/05/2022,12:11:19,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00011
8056,25/05/2022,12:12:53,adskflex,IN,64801INVPROSA_F,UPM,upm00198
8057,25/05/2022,12:12:53,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00198
8058,25/05/2022,12:14:51,adskflex,OUT,64801INVPROSA_F,UPM,upm00240
8059,25/05/2022,12:14:51,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00240
8060,25/05/2022,12:17:59,adskflex,OUT,64801INVPROSA_F,UPM,upm00118
8061,25/05/2022,12:17:59,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00118
8062,25/05/2022,12:19:16,adskflex,OUT,64801INVPROSA_F,UPM,upm00112
8063,25/05/2022,12:19:16,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00112
8064,25/05/2022,12:29:12,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00118
8065,25/05/2022,12:29:12,adskflex,IN,64801INVPROSA_F,UPM,upm00118
8066,25/05/2022,12:29:22,adskflex,OUT,64801INVPROSA_F,UPM,upm00118
8067,25/05/2022,12:29:22,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00118
8068,25/05/2022,12:31:08,adskflex,OUT,64801INVPROSA_F,UPM,upm00140
8069,25/05/2022,12:31:08,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00140
8070,25/05/2022,12:33:04,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00118
8071,25/05/2022,12:33:04,adskflex,IN,64801INVPROSA_F,UPM,upm00118
8072,25/05/2022,12:33:18,adskflex,OUT,64801INVPROSA_F,UPM,upm00118
8073,25/05/2022,12:33:18,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00118
8074,25/05/2022,12:34:56,adskflex,OUT,64801INVPROSA_F,UPM,upm00152
8075,25/05/2022,12:34:56,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00152
8076,25/05/2022,12:35:05,adskflex,OUT,64801INVPROSA_F,UPM,upm00134
8077,25/05/2022,12:35:05,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00134
8078,25/05/2022,12:38:36,adskflex,OUT,64801INVPROSA_F,UPM,upm00155
8079,25/05/2022,12:38:36,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00155
8080,25/05/2022,12:39:46,adskflex,IN,64801INVPROSA_F,UPM,upm00281
8081,25/05/2022,12:39:46,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00281
8082,25/05/2022,12:46:53,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00134
8083,25/05/2022,12:46:53,adskflex,IN,64801INVPROSA_F,UPM,upm00134
8084,25/05/2022,12:47:09,adskflex,IN,64801INVPROSA_F,UPM,upm00155
8085,25/05/2022,12:47:09,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00155
8086,25/05/2022,12:47:51,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00109
8087,25/05/2022,12:47:51,adskflex,IN,64801INVPROSA_F,UPM,upm00109
8088,25/05/2022,12:48:06,adskflex,OUT,64801INVPROSA_F,UPM,upm00109
8089,25/05/2022,12:48:06,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00109
8090,25/05/2022,12:48:29,adskflex,OUT,64801INVPROSA_F,UPM,upm00134
8091,25/05/2022,12:48:29,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00134
8092,25/05/2022,12:49:55,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00118
8093,25/05/2022,12:49:55,adskflex,IN,64801INVPROSA_F,UPM,upm00118
8094,25/05/2022,12:50:11,adskflex,OUT,64801INVPROSA_F,UPM,upm00118
8095,25/05/2022,12:50:11,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00118
8096,25/05/2022,12:50:17,adskflex,OUT,64801INVPROSA_F,UPM,upm00118
8097,25/05/2022,12:50:17,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00118
8098,25/05/2022,12:50:24,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00118
8099,25/05/2022,12:50:24,adskflex,IN,64801INVPROSA_F,UPM,upm00118
8100,25/05/2022,12:54:58,adskflex,IN,64801INVPROSA_F,UPM,upm00240
8101,25/05/2022,12:54:58,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00240
8102,25/05/2022,12:55:48,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00109
8103,25/05/2022,12:55:48,adskflex,IN,64801INVPROSA_F,UPM,upm00109
8104,25/05/2022,12:56:02,adskflex,OUT,64801INVPROSA_F,UPM,upm00109
8105,25/05/2022,12:56:02,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00109
8106,25/05/2022,12:58:26,adskflex,IN,64801INVPROSA_F,UPM,upm00011
8107,25/05/2022,12:58:26,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00011
8108,25/05/2022,13:10:22,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00118
8109,25/05/2022,13:10:22,adskflex,IN,64801INVPROSA_F,UPM,upm00118
8110,25/05/2022,13:10:39,adskflex,OUT,64801INVPROSA_F,UPM,upm00118
8111,25/05/2022,13:10:39,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00118
8112,25/05/2022,13:22:15,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00240
8113,25/05/2022,13:22:15,adskflex,IN,64801INVPROSA_F,UPM,upm00240
8114,25/05/2022,13:22:28,adskflex,OUT,64801INVPROSA_F,UPM,upm00240
8115,25/05/2022,13:22:28,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00240
8116,25/05/2022,13:24:28,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00011
8117,25/05/2022,13:24:28,adskflex,IN,64801INVPROSA_F,UPM,upm00011
8118,25/05/2022,13:24:52,adskflex,OUT,64801INVPROSA_F,UPM,upm00011
8119,25/05/2022,13:24:52,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00011
8120,25/05/2022,13:26:00,adskflex,OUT,64801INVPROSA_F,UPM,upm00171
8121,25/05/2022,13:26:00,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00171
8122,25/05/2022,13:27:35,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00112
8123,25/05/2022,13:27:35,adskflex,IN,64801INVPROSA_F,UPM,upm00112
8124,25/05/2022,13:27:51,adskflex,OUT,64801INVPROSA_F,UPM,upm00112
8125,25/05/2022,13:27:51,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00112
8126,25/05/2022,13:29:56,adskflex,OUT,64801INVPROSA_F,UPM,upm00005
8127,25/05/2022,13:29:56,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00005
8128,25/05/2022,13:30:31,adskflex,OUT,64801INVPROSA_F,UPM,upm00173
8129,25/05/2022,13:30:31,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00173
8130,25/05/2022,13:33:10,adskflex,IN,64801INVPROSA_F,UPM,upm00005
8131,25/05/2022,13:33:10,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00005
8132,25/05/2022,13:36:10,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00112
8133,25/05/2022,13:36:10,adskflex,IN,64801INVPROSA_F,UPM,upm00112
8134,25/05/2022,13:37:55,adskflex,OUT,64801INVPROSA_F,UPM,upm00112
8135,25/05/2022,13:37:55,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00112
8136,25/05/2022,13:40:09,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00112
8137,25/05/2022,13:40:09,adskflex,IN,64801INVPROSA_F,UPM,upm00112
8138,25/05/2022,13:40:36,adskflex,IN,64300ACD_F,UPM,upm00291
8139,25/05/2022,13:40:36,adskflex,IN,87545ACD_2022_0F,UPM,upm00291
8140,25/05/2022,13:40:55,adskflex,OUT,64801INVPROSA_F,UPM,upm00112
8141,25/05/2022,13:40:55,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00112
8142,25/05/2022,13:41:13,adskflex,OUT,64801INVPROSA_F,UPM,upm00022
8143,25/05/2022,13:41:13,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00022
8144,25/05/2022,13:41:33,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00011
8145,25/05/2022,13:41:33,adskflex,IN,64801INVPROSA_F,UPM,upm00011
8146,25/05/2022,13:41:43,adskflex,OUT,64801INVPROSA_F,UPM,upm00011
8147,25/05/2022,13:41:43,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00011
8148,25/05/2022,13:41:54,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00112
8149,25/05/2022,13:41:54,adskflex,IN,64801INVPROSA_F,UPM,upm00112
8150,25/05/2022,13:42:16,adskflex,OUT,64801INVPROSA_F,UPM,upm00112
8151,25/05/2022,13:42:16,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00112
8152,25/05/2022,13:45:12,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00011
8153,25/05/2022,13:45:12,adskflex,IN,64801INVPROSA_F,UPM,upm00011
8154,25/05/2022,13:45:22,adskflex,OUT,64801INVPROSA_F,UPM,upm00011
8155,25/05/2022,13:45:22,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00011
8156,25/05/2022,13:47:19,adskflex,OUT,64801INVPROSA_F,UPM,upm00045
8157,25/05/2022,13:47:19,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00045
8158,25/05/2022,13:48:41,adskflex,OUT,64801INVPROSA_F,UPM,upm00011
8159,25/05/2022,13:48:41,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00011
8160,25/05/2022,13:49:15,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00011
8161,25/05/2022,13:49:15,adskflex,IN,64801INVPROSA_F,UPM,upm00011
8162,25/05/2022,13:50:12,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00011
8163,25/05/2022,13:50:12,adskflex,IN,64801INVPROSA_F,UPM,upm00011
8164,25/05/2022,13:50:43,adskflex,OUT,64801INVPROSA_F,UPM,upm00011
8165,25/05/2022,13:50:43,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00011
8166,25/05/2022,13:51:13,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00011
8167,25/05/2022,13:51:13,adskflex,IN,64801INVPROSA_F,UPM,upm00011
8168,25/05/2022,13:51:22,adskflex,OUT,64801INVPROSA_F,UPM,upm00011
8169,25/05/2022,13:51:22,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00011
8170,25/05/2022,13:51:43,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00011
8171,25/05/2022,13:51:43,adskflex,IN,64801INVPROSA_F,UPM,upm00011
8172,25/05/2022,13:52:06,adskflex,OUT,64801INVPROSA_F,UPM,upm00011
8173,25/05/2022,13:52:06,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00011
8174,25/05/2022,13:54:00,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00045
8175,25/05/2022,13:54:00,adskflex,IN,64801INVPROSA_F,UPM,upm00045
8176,25/05/2022,13:55:55,adskflex,OUT,64801INVPROSA_F,UPM,upm00045
8177,25/05/2022,13:55:55,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00045
8178,25/05/2022,14:08:11,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00112
8179,25/05/2022,14:08:11,adskflex,IN,64801INVPROSA_F,UPM,upm00112
8180,25/05/2022,14:13:26,adskflex,OUT,64801INVPROSA_F,UPM,upm00112
8181,25/05/2022,14:13:26,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00112
8182,25/05/2022,14:17:06,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00112
8183,25/05/2022,14:17:06,adskflex,IN,64801INVPROSA_F,UPM,upm00112
8184,25/05/2022,14:18:01,adskflex,OUT,64801INVPROSA_F,UPM,upm00112
8185,25/05/2022,14:18:01,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00112
8186,25/05/2022,14:26:07,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00112
8187,25/05/2022,14:26:07,adskflex,IN,64801INVPROSA_F,UPM,upm00112
8188,25/05/2022,14:29:53,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00049
8189,25/05/2022,14:29:53,adskflex,IN,64801INVPROSA_F,UPM,upm00049
8190,25/05/2022,14:44:12,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00118
8191,25/05/2022,14:44:12,adskflex,IN,64801INVPROSA_F,UPM,upm00118
8192,25/05/2022,14:44:53,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00171
8193,25/05/2022,14:44:53,adskflex,IN,64801INVPROSA_F,UPM,upm00171
8194,25/05/2022,14:45:30,adskflex,OUT,64801INVPROSA_F,UPM,upm00171
8195,25/05/2022,14:45:30,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00171
